periodo;atrasomax6;Malo;NivelRiesgo;ClienteNuevo;ML_Score;VZ_score_3t;NS_scoret;SI_Scoret;Score_Alt;Nos_Fintech
202391;10;1;Alto;1;633;682;430;706;835;479
202415;0;0;Muy Bajo;1;694;574;601;692;597;610
202421;11;0;Alto;1;437;315;331;589;580;440
202399;0;1;Bajo;1;683;632;295;700;674;322
202374;23;1;Alto;1;612;474;732;529;793;674
202417;24;1;Alto;1;535;583;718;507;732;613
202406;0;0;Alto;0;780;458;577;520;726;502
202267;0;1;Muy Alto;0;532;667;674;416;565;548
202374;0;1;Muy Alto;0;650;552;636;560;683;356
202278;0;0;Muy Bajo;0;663;565;710;774;471;511
202242;0;1;Muy Alto;0;457;787;614;765;522;493
202264;13;1;Muy Bajo;0;394;497;338;677;536;542
202399;0;0;Bajo;1;742;720;517;633;648;390
202290;1;1;Muy Alto;1;393;780;569;809;386;399
202207;36;1;Muy Alto;0;617;335;334;592;475;797
202463;0;0;Medio;0;763;816;648;601;648;507
202322;2;0;Medio;1;354;464;620;531;528;257
202364;30;1;Muy Alto;0;463;302;526;648;799;530
202316;12;0;Medio;0;523;535;624;756;650;547
202213;0;0;Bajo;0;736;640;412;513;662;206
202220;0;0;Alto;0;642;628;464;567;296;556
202401;0;0;Medio;1;341;563;350;645;533;480
202454;0;1;Muy Alto;0;773;601;783;451;655;516
202286;0;0;Bajo;0;405;568;740;638;486;631
202380;0;1;Alto;0;485;587;538;367;453;620
202437;0;0;Alto;0;593;386;751;607;511;432
202261;0;0;Muy Bajo;0;649;575;327;508;521;676
202415;0;1;Bajo;0;340;497;480;409;405;427
202415;0;0;Muy Bajo;0;498;525;441;577;790;462
202290;0;1;Muy Alto;0;387;601;537;773;378;512
202296;39;0;Alto;0;448;429;616;650;769;404
202261;0;1;Muy Alto;0;627;645;152;730;559;540
202256;7;1;Medio;0;655;487;559;641;448;668
202420;0;1;Alto;1;688;504;699;823;685;435
202294;0;1;Alto;1;643;566;910;768;554;496
202240;0;0;Bajo;1;749;545;319;484;663;680
202448;53;0;Muy Alto;1;732;486;782;773;611;504
202417;11;0;Medio;0;630;578;580;487;433;386
202354;8;0;Bajo;1;592;567;710;730;646;507
202262;0;0;Medio;1;554;619;577;771;572;454
202440;0;0;Muy Alto;0;471;508;393;722;739;569
202390;45;0;Bajo;0;817;534;576;461;557;409
202346;0;0;Medio;0;343;513;517;536;453;586
202210;0;0;Bajo;0;645;475;596;825;548;308
202492;0;0;Medio;0;798;302;746;937;541;391
202330;25;1;Alto;0;596;627;438;426;513;535
202260;0;1;Alto;1;474;574;686;797;541;577
202375;1;0;Bajo;0;712;386;702;608;716;191
202273;0;1;Medio;1;755;725;557;956;633;533
202439;65;0;Muy Bajo;0;890;364;413;651;553;420
202379;0;0;Medio;0;544;738;658;675;569;405
202267;50;0;Muy Bajo;0;548;579;513;661;432;708
202281;0;0;Alto;0;624;489;476;689;485;479
202277;1;0;Bajo;0;639;416;657;658;683;738
202448;0;1;Medio;1;639;452;694;679;840;610
202395;31;0;Alto;1;330;448;664;634;579;462
202268;0;0;Alto;0;511;419;245;763;706;533
202256;0;0;Muy Alto;1;850;475;449;474;802;545
202299;0;0;Bajo;0;836;485;437;695;705;551
202470;1;1;Muy Alto;0;724;362;573;780;675;594
202276;0;1;Alto;1;705;407;449;759;629;448
202266;0;0;Bajo;0;576;473;639;691;468;518
202233;16;0;Medio;0;573;677;734;739;418;577
202469;0;1;Muy Alto;0;677;655;557;653;484;520
202230;0;1;Alto;0;361;561;446;772;496;627
202226;0;0;Bajo;0;599;656;663;754;537;669
202410;0;0;Medio;0;343;626;493;802;542;542
202469;0;0;Medio;0;626;514;531;527;742;688
202323;9;1;Alto;0;839;672;396;603;628;517
202233;120;0;Medio;1;460;454;622;727;475;422
202343;0;1;Medio;0;438;779;459;730;685;616
202345;0;0;Medio;0;593;620;439;715;479;558
202462;19;0;Alto;0;570;659;566;609;460;604
202205;0;0;Bajo;0;731;644;790;693;872;570
202361;0;0;Medio;0;881;521;646;570;483;403
202344;54;0;Medio;1;775;710;684;815;427;397
202352;0;0;Medio;0;687;737;665;565;586;465
202205;110;1;Medio;0;585;454;583;519;865;545
202395;0;0;Bajo;1;501;819;648;720;518;624
202325;12;0;Bajo;0;392;399;411;535;682;516
202276;85;1;Muy Bajo;1;551;387;584;706;467;367
202369;0;0;Alto;1;664;442;633;705;687;450
202417;108;0;Medio;0;575;660;513;634;424;397
202383;0;0;Medio;1;942;573;500;417;630;496
202313;0;1;Muy Alto;0;679;701;490;600;438;446
202476;0;0;Medio;0;628;667;582;777;973;430
202378;0;0;Bajo;1;553;597;669;546;646;276
202325;0;0;Alto;0;651;688;932;815;671;637
202491;20;0;Alto;0;626;478;634;810;574;538
202399;27;0;Alto;0;642;454;657;585;710;673
202338;0;0;Bajo;1;526;540;652;550;626;602
202418;0;0;Medio;0;447;403;523;708;389;421
202497;0;1;Alto;0;427;755;581;653;475;472
202368;5;0;Muy Bajo;0;693;482;627;638;515;341
202334;15;0;Bajo;0;510;519;561;732;539;364
202361;0;1;Medio;1;519;660;408;520;600;453
202472;0;1;Alto;0;626;606;577;618;525;702
202480;0;0;Bajo;1;596;586;546;585;290;199
202448;0;1;Alto;0;477;355;548;499;584;538
202422;0;1;Muy Alto;0;618;594;592;691;541;506
202372;17;0;Medio;1;614;614;739;481;514;304
202459;0;1;Alto;0;736;643;518;615;516;522
202456;0;1;Muy Alto;1;460;685;799;731;863;504
202368;0;0;Bajo;1;576;518;707;537;566;523
202320;56;0;Bajo;0;808;564;540;697;535;533
202219;0;0;Medio;1;497;579;662;545;454;562
202496;0;1;Alto;0;614;583;701;439;458;649
202447;0;0;Medio;1;542;239;606;614;547;590
202405;0;1;Muy Alto;0;868;545;741;758;637;668
202267;0;0;Muy Bajo;0;475;534;532;701;633;343
202385;0;0;Alto;1;511;489;501;713;715;435
202308;0;1;Muy Alto;0;846;525;581;646;545;439
202365;85;1;Bajo;0;480;686;761;608;614;455
202321;0;0;Muy Bajo;0;641;666;746;926;785;357
202284;91;0;Medio;0;671;578;655;671;552;609
202461;0;1;Alto;0;739;484;616;581;304;423
202307;0;0;Medio;0;697;672;761;583;584;577
202323;0;1;Medio;1;624;491;733;589;760;509
202273;0;0;Muy Alto;0;704;737;644;742;775;434
202354;0;0;Medio;0;715;408;661;382;481;555
202489;0;1;Medio;0;643;668;698;577;610;573
202297;0;0;Bajo;1;833;422;553;677;531;358
202492;0;0;Alto;0;606;444;563;610;543;361
202478;0;0;Muy Bajo;0;498;581;735;457;625;601
202454;80;0;Medio;0;444;388;575;613;304;469
202282;119;0;Medio;1;502;661;604;641;648;608
202217;26;0;Bajo;0;548;384;418;517;837;450
202500;0;1;Alto;0;513;487;766;624;579;315
202380;0;0;Bajo;1;717;466;787;614;860;480
202416;0;0;Muy Bajo;1;644;774;410;735;510;568
202222;23;0;Medio;0;451;641;325;574;576;670
202436;0;1;Muy Alto;0;771;534;698;599;365;470
202411;81;1;Medio;0;537;643;682;689;699;287
202486;0;0;Bajo;0;531;673;629;373;571;539
202407;0;0;Bajo;0;662;743;654;674;329;356
202455;0;0;Muy Bajo;0;747;695;684;744;520;378
202211;0;1;Muy Alto;1;439;673;418;690;897;611
202234;2;0;Bajo;1;486;524;429;697;671;426
202321;5;0;Alto;1;629;481;766;689;694;635
202436;0;0;Bajo;0;546;364;806;455;727;566
202383;44;0;Bajo;0;760;519;622;558;575;478
202278;0;0;Alto;0;388;567;577;680;715;483
202323;0;0;Medio;1;534;599;917;973;713;397
202476;1;1;Muy Alto;0;980;571;585;449;526;531
202408;73;0;Muy Bajo;0;689;330;293;723;490;503
202386;92;0;Muy Bajo;0;693;676;527;690;642;438
202217;28;0;Muy Bajo;0;368;578;505;398;636;572
202490;18;0;Muy Bajo;1;499;527;493;589;568;561
202454;0;1;Muy Alto;0;592;400;705;858;645;436
202299;0;0;Bajo;0;913;531;753;641;601;429
202347;0;0;Muy Bajo;0;387;331;429;910;578;433
202314;130;1;Muy Alto;0;412;685;613;750;703;628
202297;0;0;Muy Bajo;0;645;608;733;655;857;625
202370;0;0;Bajo;0;666;534;677;559;645;454
202399;0;1;Alto;0;604;390;540;433;736;473
202377;0;0;Alto;0;361;824;620;414;783;754
202324;0;0;Bajo;0;803;646;522;463;580;417
202357;73;0;Muy Alto;0;499;566;798;557;503;436
202295;0;0;Alto;0;714;430;557;745;586;427
202486;20;0;Medio;0;591;548;491;557;475;487
202299;12;1;Medio;1;658;508;329;610;543;451
202435;0;0;Muy Alto;0;412;679;596;581;631;409
202390;0;0;Muy Alto;1;549;520;469;739;459;548
202494;0;0;Medio;0;572;700;469;733;544;442
202473;73;0;Muy Alto;1;531;822;814;689;354;450
202218;0;0;Medio;0;179;553;914;598;625;436
202374;0;1;Alto;0;646;682;525;521;626;479
202320;0;0;Bajo;0;733;641;714;733;517;377
202456;0;1;Medio;1;281;573;623;581;672;483
202296;0;1;Bajo;1;540;446;920;500;596;553
202231;0;0;Bajo;0;775;480;664;651;750;566
202297;15;0;Alto;0;678;546;442;683;568;599
202393;0;0;Bajo;0;797;721;630;620;496;511
202433;0;0;Bajo;0;514;669;599;657;468;464
202246;0;0;Medio;0;433;504;792;535;483;562
202491;0;0;Medio;1;615;587;507;635;596;510
202436;0;0;Bajo;0;764;501;650;714;643;634
202249;85;1;Alto;1;466;632;770;549;744;456
202362;87;0;Medio;1;519;658;635;645;653;368
202485;19;0;Medio;1;645;604;534;584;494;589
202334;22;0;Medio;1;595;431;451;479;591;615
202457;0;0;Bajo;0;314;536;877;631;578;226
202383;0;0;Medio;0;467;588;463;557;631;664
202227;0;1;Muy Bajo;0;763;784;518;716;533;378
202340;0;1;Medio;0;563;308;704;617;745;682
202460;0;0;Muy Bajo;1;833;547;574;617;818;450
202280;0;0;Medio;0;678;603;733;602;644;512
202380;89;0;Medio;0;621;613;534;653;425;553
202467;69;0;Muy Alto;1;713;559;655;594;654;424
202252;0;0;Medio;1;1000;457;604;425;708;449
202284;75;0;Muy Alto;1;490;526;583;679;504;520
202356;0;0;Medio;0;317;553;378;614;598;464
202304;17;0;Bajo;0;991;585;708;786;654;485
202297;0;0;Muy Alto;0;579;489;757;691;876;549
202325;0;0;Muy Bajo;0;958;492;551;762;519;491
202383;88;1;Alto;1;590;579;510;599;494;480
202254;0;1;Muy Alto;0;670;356;741;590;679;635
202364;0;0;Bajo;1;404;249;420;826;498;380
202349;161;0;Bajo;0;598;493;235;441;481;526
202490;0;0;Medio;0;505;716;596;687;874;350
202287;0;0;Muy Alto;1;551;691;499;544;732;623
202362;27;0;Alto;0;673;750;391;637;458;535
202368;11;1;Alto;0;638;702;466;635;659;481
202335;0;0;Medio;1;774;547;826;686;485;246
202290;0;0;Alto;0;659;533;681;661;608;594
202281;2;0;Muy Bajo;0;443;551;556;552;438;499
202431;50;1;Alto;0;716;402;566;372;856;484
202289;0;1;Medio;0;519;556;650;568;761;539
202493;0;1;Alto;1;380;242;343;430;560;454
202202;30;1;Alto;1;428;468;880;460;795;436
202422;78;0;Bajo;1;690;731;559;813;523;458
202217;0;1;Bajo;0;556;410;454;594;321;633
202396;0;0;Medio;0;528;728;687;501;424;486
202320;0;0;Medio;0;437;707;735;523;615;540
202442;80;0;Medio;0;562;424;649;553;758;537
202374;28;1;Alto;0;514;437;751;594;288;678
202232;0;0;Bajo;0;848;492;484;574;718;424
202475;0;0;Bajo;1;458;619;259;784;648;536
202395;0;0;Bajo;0;676;365;460;465;531;693
202204;0;0;Medio;0;662;437;693;783;473;496
202481;40;0;Muy Bajo;1;249;830;740;499;569;475
202221;0;1;Alto;1;590;643;600;645;710;586
202438;0;0;Medio;0;674;434;888;666;456;521
202293;0;0;Bajo;0;554;650;712;542;504;421
202289;29;0;Medio;1;332;613;406;544;394;544
202313;0;1;Muy Alto;0;698;610;585;823;622;238
202421;0;0;Muy Bajo;0;723;371;654;834;603;524
202298;84;0;Alto;0;550;405;378;692;720;381
202342;9;0;Medio;0;539;459;666;823;693;694
202350;0;1;Medio;0;865;421;701;716;641;373
202248;0;0;Medio;1;467;610;736;336;501;376
202251;0;0;Medio;1;509;440;418;620;807;461
202408;0;0;Medio;0;427;700;552;621;480;457
202211;0;0;Alto;0;713;397;845;486;527;332
202470;11;1;Muy Alto;1;748;532;382;517;407;474
202463;46;0;Bajo;1;554;575;822;747;463;378
202397;0;0;Bajo;0;672;547;517;633;374;407
202386;106;1;Medio;1;649;644;918;672;555;495
202496;0;0;Muy Bajo;0;666;483;650;627;662;415
202421;5;0;Bajo;0;746;346;522;668;273;459
202281;0;0;Medio;0;454;692;482;669;721;613
202422;15;0;Bajo;0;828;553;789;489;749;399
202370;0;1;Muy Alto;0;690;701;712;581;580;587
202286;0;1;Alto;1;720;427;601;755;470;540
202244;0;0;Muy Bajo;0;906;550;977;780;712;417
202461;0;1;Medio;1;588;510;874;675;599;387
202304;0;0;Bajo;0;811;562;629;671;372;511
202484;0;0;Muy Bajo;0;640;563;535;542;483;304
202428;0;1;Medio;1;558;447;567;422;655;516
202388;0;0;Alto;0;875;777;451;547;477;524
202321;0;0;Medio;0;630;670;607;758;655;626
202349;0;1;Muy Alto;1;731;406;687;451;596;489
202257;0;1;Medio;1;734;482;484;623;543;480
202389;0;0;Bajo;0;671;659;629;673;716;565
202238;73;1;Muy Alto;0;536;509;469;753;488;334
202401;20;0;Medio;0;666;729;842;521;648;488
202429;66;1;Muy Alto;0;579;672;463;706;729;537
202331;50;0;Alto;0;643;531;299;704;524;589
202371;0;1;Muy Alto;0;501;435;384;681;622;452
202235;0;0;Bajo;0;466;662;530;1000;581;403
202401;20;0;Bajo;0;155;571;612;697;499;548
202368;56;0;Bajo;0;590;702;613;688;393;467
202446;16;1;Alto;1;722;437;340;505;742;526
202424;0;0;Medio;0;417;484;747;625;375;571
202258;0;0;Medio;1;679;568;621;642;543;439
202490;0;1;Muy Alto;0;648;403;618;835;980;595
202225;0;0;Medio;1;925;695;490;757;545;557
202232;0;0;Medio;1;621;514;619;407;449;677
202310;0;0;Medio;0;210;552;640;573;539;635
202301;0;1;Alto;0;629;476;502;574;620;392
202350;0;1;Medio;1;677;319;723;584;334;640
202393;0;0;Alto;0;674;629;657;746;554;424
202309;0;1;Muy Alto;0;924;471;525;738;499;485
202477;95;0;Bajo;0;205;355;382;635;797;461
202433;18;0;Medio;0;670;317;483;576;543;314
202221;0;1;Medio;0;620;503;597;799;455;582
202452;24;1;Muy Alto;0;543;673;368;621;740;384
202214;0;0;Bajo;1;695;508;738;461;627;299
202415;33;0;Bajo;0;848;455;588;573;475;686
202224;17;0;Medio;0;654;548;511;663;544;641
202220;0;1;Muy Alto;0;738;443;512;943;612;512
202402;11;0;Bajo;1;529;661;665;723;480;395
202252;74;0;Bajo;1;881;915;491;567;471;452
202386;0;0;Bajo;0;473;585;601;660;393;494
202407;0;0;Medio;1;690;571;495;663;523;371
202295;0;0;Bajo;0;666;599;838;542;664;670
202466;0;0;Bajo;1;815;571;203;569;397;519
202215;0;0;Bajo;1;783;577;561;623;449;673
202375;0;0;Bajo;0;625;422;888;601;615;292
202419;0;1;Alto;1;719;751;467;681;584;283
202210;0;0;Bajo;0;529;549;865;798;610;616
202219;0;0;Medio;0;712;352;402;668;603;562
202268;51;0;Medio;1;486;538;698;704;382;494
202478;0;0;Bajo;0;602;584;658;334;548;438
202494;172;1;Muy Alto;0;691;732;369;436;602;605
202215;0;0;Bajo;1;752;737;554;578;333;500
202314;34;1;Alto;0;420;515;578;839;500;438
202500;0;0;Alto;0;505;542;711;666;633;500
202358;22;0;Muy Bajo;0;707;390;628;595;699;536
202304;0;0;Bajo;0;531;347;765;424;603;725
202480;0;1;Alto;0;543;494;613;474;690;500
202286;0;0;Medio;0;469;660;661;795;585;522
202294;0;0;Bajo;0;793;395;518;517;830;486
202374;0;1;Medio;0;334;374;674;628;423;621
202442;1;1;Alto;0;687;758;615;647;639;529
202462;0;0;Bajo;0;514;669;636;660;832;327
202494;12;0;Bajo;0;710;469;599;425;732;529
202482;0;1;Bajo;0;703;480;451;511;302;536
202347;0;1;Muy Alto;0;526;425;551;500;450;282
202202;16;0;Muy Bajo;0;592;496;763;683;789;566
202268;0;0;Medio;1;790;523;813;755;535;518
202269;0;0;Medio;0;505;511;237;532;630;584
202247;0;0;Alto;0;791;454;644;711;542;521
202264;0;0;Medio;1;611;418;609;500;821;514
202280;0;0;Medio;0;350;523;598;608;863;601
202454;0;0;Medio;0;850;563;589;609;613;551
202437;0;0;Bajo;0;407;627;478;706;434;460
202339;0;1;Bajo;0;663;544;422;634;755;522
202464;0;0;Bajo;1;395;464;509;484;811;410
202354;86;0;Alto;1;540;629;501;695;704;444
202332;24;1;Alto;0;390;541;415;601;688;551
202426;0;1;Alto;0;775;536;715;854;548;334
202292;0;0;Bajo;0;443;554;549;480;440;524
202318;0;0;Medio;0;614;582;673;573;582;453
202326;0;1;Muy Alto;1;940;670;563;487;577;452
202427;0;0;Bajo;0;711;276;752;566;463;451
202379;102;1;Muy Alto;0;673;674;840;735;670;387
202285;0;1;Muy Alto;1;575;544;321;511;337;489
202364;52;1;Alto;1;659;369;527;464;462;379
202430;0;0;Muy Alto;0;754;553;615;915;607;399
202406;0;0;Medio;0;585;634;392;574;718;559
202304;0;1;Medio;1;388;382;643;490;625;526
202314;0;0;Medio;0;464;824;474;589;690;501
202388;28;0;Bajo;0;714;516;510;614;478;269
202471;0;0;Medio;1;674;639;830;296;705;565
202251;0;1;Medio;0;648;635;600;472;483;532
202422;0;0;Medio;0;768;333;684;283;688;532
202311;0;1;Muy Alto;1;759;683;583;494;688;611
202255;0;0;Muy Bajo;0;775;436;697;534;534;500
202212;0;0;Bajo;0;670;581;858;642;585;487
202390;0;1;Medio;0;624;785;601;791;700;529
202355;0;1;Medio;0;794;432;618;577;500;362
202465;0;0;Alto;0;405;558;771;655;383;487
202304;6;0;Muy Bajo;0;734;341;519;563;604;538
202363;0;1;Alto;0;415;435;574;620;669;560
202341;0;0;Alto;1;415;462;531;504;593;496
202437;0;0;Medio;1;613;607;417;749;569;435
202244;0;0;Medio;0;586;247;535;700;489;489
202439;49;0;Bajo;0;468;586;568;659;657;333
202297;6;1;Medio;0;742;602;457;634;751;470
202298;0;0;Muy Bajo;1;576;618;582;587;379;495
202253;4;0;Medio;0;483;612;561;659;738;419
202309;0;0;Bajo;0;669;365;633;353;497;376
202457;0;0;Muy Bajo;0;687;534;501;418;714;565
202211;0;0;Medio;1;837;433;588;677;473;483
202378;0;1;Muy Alto;1;695;687;442;499;569;444
202494;0;0;Medio;0;689;434;556;609;687;467
202225;0;0;Bajo;0;833;485;639;783;721;617
202326;5;0;Bajo;1;651;559;336;753;575;581
202466;86;0;Medio;0;532;559;724;557;402;429
202333;58;0;Medio;1;714;545;522;625;569;651
202478;0;1;Medio;0;503;632;450;588;693;555
202242;14;0;Medio;0;539;656;502;587;543;295
202301;0;0;Medio;0;648;804;795;595;549;503
202484;89;0;Bajo;0;570;283;573;383;378;449
202477;0;1;Muy Alto;0;463;390;456;748;774;419
202339;0;1;Muy Alto;1;629;617;683;583;537;672
202421;0;0;Medio;0;532;697;539;763;706;637
202269;0;0;Medio;1;459;497;547;659;599;608
202493;0;0;Bajo;0;822;474;754;669;598;654
202377;0;0;Alto;1;639;494;683;409;724;497
202397;52;1;Medio;0;582;749;517;776;708;414
202233;0;0;Medio;1;796;503;681;493;362;546
202428;28;1;Alto;1;497;527;762;545;734;514
202336;0;0;Muy Bajo;1;513;502;588;653;572;572
202334;0;0;Medio;0;707;480;638;508;535;536
202343;2;1;Muy Alto;0;466;581;481;509;751;561
202445;0;0;Alto;0;400;649;697;529;904;720
202337;0;0;Muy Bajo;1;829;824;679;611;482;448
202261;0;1;Muy Alto;0;747;562;827;676;497;504
202256;0;0;Bajo;1;634;607;329;594;752;466
202333;0;0;Medio;0;669;493;551;667;280;543
202408;0;0;Medio;0;564;787;640;676;736;503
202326;0;1;Alto;1;620;686;765;480;608;681
202323;6;0;Alto;0;475;798;643;720;532;488
202431;0;0;Medio;0;543;473;784;600;533;501
202235;0;1;Alto;0;576;583;530;712;652;437
202466;0;0;Bajo;0;581;225;673;978;356;512
202291;0;0;Medio;0;750;446;508;772;470;448
202221;0;0;Alto;0;715;593;580;617;709;544
202340;0;1;Muy Alto;1;563;503;480;595;331;505
202465;0;0;Bajo;0;707;473;465;461;601;574
202320;0;0;Medio;0;642;685;552;636;559;509
202421;0;0;Bajo;1;629;669;546;758;709;590
202223;0;1;Medio;1;541;699;678;281;627;537
202239;0;0;Medio;1;692;684;609;723;465;433
202435;8;0;Alto;1;781;592;461;365;640;614
202441;36;0;Bajo;1;486;462;551;570;699;490
202328;0;0;Medio;0;537;490;333;608;568;302
202222;0;1;Medio;0;809;589;496;616;743;464
202255;0;0;Medio;0;484;632;434;280;508;487
202247;0;1;Bajo;0;663;471;581;654;434;463
202434;0;1;Muy Alto;0;254;453;663;730;616;460
202227;0;1;Bajo;1;160;607;680;821;679;422
202248;59;1;Alto;0;418;447;434;656;601;513
202367;0;0;Medio;0;804;454;478;797;567;673
202471;12;1;Muy Alto;0;920;511;714;505;263;494
202281;2;0;Bajo;0;801;606;522;694;558;397
202318;0;1;Muy Alto;0;793;650;604;646;706;472
202245;0;1;Bajo;0;666;390;436;642;724;520
202475;0;0;Medio;0;716;386;412;636;911;750
202381;0;0;Medio;0;700;543;623;741;695;385
202432;77;0;Medio;0;1000;364;227;518;679;378
202286;0;0;Bajo;0;718;634;787;422;522;289
202305;0;0;Medio;0;498;476;365;509;716;509
202443;25;0;Bajo;1;532;528;803;611;658;635
202377;0;0;Medio;0;376;494;590;575;663;472
202434;0;0;Muy Bajo;0;633;568;768;669;677;432
202278;0;0;Muy Bajo;1;741;583;482;558;408;616
202326;0;1;Alto;0;711;574;395;579;530;647
202389;0;1;Alto;0;739;603;642;444;650;480
202260;0;1;Alto;0;635;506;540;853;503;414
202420;0;1;Alto;1;835;605;550;513;564;366
202276;0;1;Alto;0;613;552;470;658;687;529
202291;0;0;Bajo;1;549;592;698;853;717;640
202316;0;1;Alto;1;695;456;738;467;660;533
202480;0;1;Medio;0;661;574;489;733;243;347
202367;38;0;Bajo;0;712;648;723;634;544;464
202326;0;0;Medio;1;531;520;344;690;563;363
202433;28;1;Alto;0;432;596;699;522;511;634
202314;0;0;Bajo;0;703;411;518;327;646;523
202300;0;1;Alto;0;437;536;660;482;470;562
202351;26;0;Medio;1;382;658;647;482;467;501
202272;7;0;Medio;0;472;447;617;723;603;585
202367;29;0;Alto;0;603;608;334;670;368;637
202272;0;1;Alto;0;325;588;533;885;640;590
202211;0;1;Bajo;0;458;533;370;595;392;537
202498;0;1;Alto;1;332;559;476;410;731;443
202429;0;1;Alto;0;602;508;534;850;538;625
202326;172;1;Alto;0;460;443;593;593;491;559
202353;0;1;Alto;0;751;408;409;462;462;471
202362;62;1;Muy Alto;1;649;373;526;1000;325;411
202478;52;0;Bajo;1;681;496;532;690;710;564
202379;25;0;Medio;1;477;475;544;740;750;682
202344;0;1;Muy Alto;0;636;676;305;583;664;551
202339;0;1;Muy Alto;0;416;625;673;581;741;524
202406;0;0;Medio;0;796;467;564;509;442;633
202296;0;0;Muy Bajo;1;426;420;648;777;623;666
202414;42;0;Bajo;0;691;473;565;547;672;495
202269;0;0;Medio;1;378;541;414;470;666;384
202219;0;0;Alto;0;138;667;863;574;729;461
202301;22;0;Bajo;1;571;437;537;654;582;466
202281;0;0;Bajo;1;568;371;651;591;512;392
202383;0;0;Muy Bajo;1;388;472;747;562;650;626
202218;0;0;Muy Bajo;1;338;682;472;297;628;473
202355;0;0;Bajo;0;401;586;709;404;573;302
202329;10;0;Muy Bajo;0;334;576;730;985;732;339
202361;76;1;Muy Alto;0;505;408;395;444;553;275
202319;0;1;Alto;0;560;635;606;685;479;538
202373;0;0;Alto;1;505;813;498;666;604;660
202353;0;1;Alto;0;546;579;517;445;601;478
202220;0;0;Bajo;0;920;337;568;456;688;387
202234;0;1;Bajo;0;557;434;631;609;405;373
202260;0;0;Medio;0;577;627;303;916;820;451
202358;0;0;Bajo;0;593;519;684;440;593;536
202406;0;1;Muy Alto;0;320;546;693;913;512;452
202293;155;0;Bajo;0;502;486;542;682;670;524
202418;0;1;Muy Alto;0;510;463;544;660;978;259
202289;48;0;Medio;0;294;635;721;283;601;645
202373;78;0;Muy Alto;0;392;751;744;521;781;567
202240;0;0;Muy Bajo;0;497;292;419;554;955;672
202403;0;0;Muy Alto;0;620;749;484;545;681;473
202421;77;0;Medio;1;556;498;676;598;626;493
202247;0;1;Alto;1;811;202;512;661;732;390
202443;0;0;Medio;0;564;692;647;754;646;449
202288;0;0;Medio;1;489;530;454;652;569;627
